2026-03-08 00:31:32,221 | automation           | INFO     | Scanned (760, 832) -> 'A2لا توجد مقاعد متاحة'
2026-03-08 00:31:32,593 | automation           | INFO     | Scanned (877, 192) -> 'E2لا توجد مقاعد متاحة'
2026-03-08 00:31:32,765 | automation           | INFO     | Scanned (97, 277) -> 'C5لا توجد مقاعد متاحة'
2026-03-08 00:31:32,939 | automation           | INFO     | Scanned (916, 277) -> 'E3لا توجد مقاعد متاحة'
2026-03-08 00:31:33,127 | automation           | INFO     | Scanned (97, 618) -> 'E3لا توجد مقاعد متاحة'
2026-03-08 00:31:33,296 | automation           | INFO     | Scanned (916, 618) -> 'E7لا توجد مقاعد متاحة'
2026-03-08 00:31:33,830 | automation           | INFO     | Scanned (292, 21) -> 'D310CAT 1 - L'
2026-03-08 00:31:33,999 | automation           | INFO     | Scanned (721, 21) -> 'D910CAT 1 - R'
2026-03-08 00:31:34,171 | automation           | INFO     | Scanned (58, 448) -> 'C3لا توجد مقاعد متاحة'
2026-03-08 00:31:34,354 | automation           | INFO     | Scanned (955, 448) -> 'E5لا توجد مقاعد متاحة'
2026-03-08 00:31:34,542 | automation           | INFO     | Scanned (58, 405) -> 'C3لا توجد مقاعد متاحة'
2026-03-08 00:31:34,713 | automation           | INFO     | Scanned (955, 405) -> 'E5لا توجد مقاعد متاحة'
2026-03-08 00:31:34,884 | automation           | INFO     | Scanned (58, 490) -> 'C2لا توجد مقاعد متاحة'
2026-03-08 00:31:35,068 | automation           | INFO     | Scanned (955, 490) -> 'E6لا توجد مقاعد متاحة'
2026-03-08 00:31:35,259 | automation           | INFO     | Scanned (97, 235) -> 'C6لا توجد مقاعد متاحة'
2026-03-08 00:31:35,445 | automation           | INFO     | Scanned (916, 235) -> 'E2لا توجد مقاعد متاحة'
2026-03-08 00:31:35,973 | automation           | INFO     | Scanned (175, 107) -> 'D110CAT 1 - L'
2026-03-08 00:31:36,158 | automation           | INFO     | Scanned (838, 107) -> 'D1110CAT 1 - R'
2026-03-08 00:31:36,332 | automation           | INFO     | Scanned (58, 363) -> 'C4لا توجد مقاعد متاحة'
2026-03-08 00:31:36,515 | automation           | INFO     | Scanned (955, 363) -> 'E4لا توجد مقاعد متاحة'
2026-03-08 00:31:36,690 | automation           | INFO     | Scanned (58, 533) -> 'C2لا توجد مقاعد متاحة'
2026-03-08 00:31:36,877 | automation           | INFO     | Scanned (955, 533) -> 'E6لا توجد مقاعد متاحة'
2026-03-08 00:31:37,046 | automation           | INFO     | Scanned (175, 789) -> 'B3لا توجد مقاعد متاحة'
2026-03-08 00:31:37,218 | automation           | INFO     | Scanned (838, 789) -> 'A1لا توجد مقاعد متاحة'
2026-03-08 00:31:37,403 | automation           | INFO     | Scanned (214, 64) -> 'D210CAT 1 - L'
2026-03-08 00:31:37,590 | automation           | INFO     | Scanned (799, 64) -> 'D1110CAT 1 - R'
2026-03-08 00:31:37,775 | automation           | INFO     | Scanned (214, 832) -> 'B3لا توجد مقاعد متاحة'
2026-03-08 00:31:37,948 | automation           | INFO     | Scanned (799, 832) -> 'A2لا توجد مقاعد متاحة'
2026-03-08 00:31:38,308 | automation           | INFO     | Scanned (877, 149) -> 'E1لا توجد مقاعد متاحة'
2026-03-08 00:31:38,479 | automation           | INFO     | Scanned (136, 746) -> 'B4لا توجد مقاعد متاحة'
2026-03-08 00:31:38,649 | automation           | INFO     | Scanned (877, 746) -> 'A1لا توجد مقاعد متاحة'
2026-03-08 00:31:38,836 | automation           | INFO     | Scanned (58, 320) -> 'C4لا توجد مقاعد متاحة'
2026-03-08 00:31:39,023 | automation           | INFO     | Scanned (955, 320) -> 'E4لا توجد مقاعد متاحة'
2026-03-08 00:31:39,210 | automation           | INFO     | Scanned (58, 576) -> 'C1لا توجد مقاعد متاحة'
2026-03-08 00:31:39,381 | automation           | INFO     | Scanned (955, 576) -> 'E7لا توجد مقاعد متاحة'
2026-03-08 00:31:39,569 | automation           | INFO     | Scanned (253, 21) -> 'D310CAT 1 - L'
2026-03-08 00:31:39,755 | automation           | INFO     | Scanned (760, 21) -> 'D1010CAT 1 - R'
2026-03-08 00:31:39,939 | automation           | INFO     | Scanned (97, 192) -> 'C6لا توجد مقاعد متاحة'
2026-03-08 00:31:40,110 | automation           | INFO     | Scanned (916, 192) -> 'E2لا توجد مقاعد متاحة'
2026-03-08 00:31:40,638 | automation           | INFO     | Scanned (58, 277) -> 'C5لا توجد مقاعد متاحة'
2026-03-08 00:31:40,826 | automation           | INFO     | Scanned (955, 277) -> 'E3لا توجد مقاعد متاحة'
2026-03-08 00:31:40,998 | automation           | INFO     | Scanned (58, 618) -> 'C1لا توجد مقاعد متاحة'
2026-03-08 00:31:41,169 | automation           | INFO     | Scanned (955, 618) -> 'E7لا توجد مقاعد متاحة'
2026-03-08 00:31:41,358 | automation           | INFO     | Scanned (175, 64) -> 'D110CAT 1 - L'
2026-03-08 00:31:41,544 | automation           | INFO     | Scanned (838, 64) -> 'D1110CAT 1 - R'
2026-03-08 00:31:41,714 | automation           | INFO     | Scanned (175, 832) -> 'B3لا توجد مقاعد متاحة'
2026-03-08 00:31:41,885 | automation           | INFO     | Scanned (838, 832) -> 'A1لا توجد مقاعد متاحة'
2026-03-08 00:31:42,071 | automation           | INFO     | Scanned (136, 107) -> 'D110CAT 1 - L'
2026-03-08 00:31:42,258 | automation           | INFO     | Scanned (877, 107) -> 'E1لا توجد مقاعد متاحة'
2026-03-08 00:31:42,431 | automation           | INFO     | Scanned (136, 789) -> 'B4لا توجد مقاعد متاحة'
2026-03-08 00:31:42,617 | automation           | INFO     | Scanned (877, 789) -> 'A1لا توجد مقاعد متاحة'
2026-03-08 00:31:42,803 | automation           | INFO     | Scanned (214, 21) -> 'D210CAT 1 - L'
2026-03-08 00:31:42,989 | automation           | INFO     | Scanned (799, 21) -> 'D1110CAT 1 - R'
2026-03-08 00:31:43,179 | automation           | INFO     | Scanned (19, 448) -> 'C3لا توجد مقاعد متاحة'
2026-03-08 00:31:43,349 | automation           | INFO     | Scanned (58, 235) -> 'C6لا توجد مقاعد متاحة'
2026-03-08 00:31:43,535 | automation           | INFO     | Scanned (955, 235) -> 'E2لا توجد مقاعد متاحة'
2026-03-08 00:31:43,722 | automation           | INFO     | Scanned (19, 405) -> 'C3لا توجد مقاعد متاحة'
2026-03-08 00:31:43,909 | automation           | INFO     | Scanned (19, 490) -> 'C2لا توجد مقاعد متاحة'
2026-03-08 00:31:44,443 | automation           | INFO     | Scanned (97, 149) -> 'C7لا توجد مقاعد متاحة'
2026-03-08 00:31:44,615 | automation           | INFO     | Scanned (916, 149) -> 'E1لا توجد مقاعد متاحة'
2026-03-08 00:31:44,788 | automation           | INFO     | Scanned (97, 746) -> 'B4لا توجد مقاعد متاحة'
2026-03-08 00:31:45,148 | automation           | INFO     | Scanned (19, 363) -> 'C4لا توجد مقاعد متاحة'
2026-03-08 00:31:45,333 | automation           | INFO     | Scanned (19, 533) -> 'C2لا توجد مقاعد متاحة'
2026-03-08 00:31:45,517 | automation           | INFO     | Scanned (19, 320) -> 'C4لا توجد مقاعد متاحة'
2026-03-08 00:31:45,704 | automation           | INFO     | Scanned (19, 576) -> 'C1لا توجد مقاعد متاحة'
2026-03-08 00:31:45,889 | automation           | INFO     | Scanned (58, 192) -> 'C6لا توجد مقاعد متاحة'
2026-03-08 00:31:46,077 | automation           | INFO     | Scanned (955, 192) -> 'E2لا توجد مقاعد متاحة'
2026-03-08 00:31:46,619 | automation           | INFO     | Scanned (136, 64) -> 'D110CAT 1 - L'
2026-03-08 00:31:46,806 | automation           | INFO     | Scanned (877, 64) -> 'D1110CAT 1 - R'
2026-03-08 00:31:46,978 | automation           | INFO     | Scanned (136, 832) -> 'B4لا توجد مقاعد متاحة'
2026-03-08 00:31:47,149 | automation           | INFO     | Scanned (877, 832) -> 'A1لا توجد مقاعد متاحة'
2026-03-08 00:31:47,321 | automation           | INFO     | Scanned (175, 21) -> 'D110CAT 1 - L'
2026-03-08 00:31:47,508 | automation           | INFO     | Scanned (838, 21) -> 'D1110CAT 1 - R'
2026-03-08 00:31:47,678 | automation           | INFO     | Scanned (19, 277) -> 'C5لا توجد مقاعد متاحة'
2026-03-08 00:31:47,850 | automation           | INFO     | Scanned (19, 618) -> 'C1لا توجد مقاعد متاحة'
2026-03-08 00:31:48,042 | automation           | INFO     | Scanned (97, 107) -> 'C7لا توجد مقاعد متاحة'
2026-03-08 00:31:48,229 | automation           | INFO     | Scanned (916, 107) -> 'E1لا توجد مقاعد متاحة'
2026-03-08 00:31:48,403 | automation           | INFO     | Scanned (97, 789) -> 'B4لا توجد مقاعد متاحة'
2026-03-08 00:31:48,772 | automation           | INFO     | Scanned (58, 149) -> 'C7لا توجد مقاعد متاحة'
2026-03-08 00:31:48,945 | automation           | INFO     | Scanned (955, 149) -> 'E1لا توجد مقاعد متاحة'
2026-03-08 00:31:49,115 | automation           | INFO     | Scanned (19, 235) -> 'C6لا توجد مقاعد متاحة'
2026-03-08 00:31:49,816 | automation           | INFO     | Scanned (136, 21) -> 'D110CAT 1 - L'
2026-03-08 00:31:50,187 | automation           | INFO     | Scanned (97, 64) -> 'D110CAT 1 - L'
2026-03-08 00:31:50,374 | automation           | INFO     | Scanned (916, 64) -> 'E1لا توجد مقاعد متاحة'
2026-03-08 00:31:50,563 | automation           | INFO     | Scanned (97, 832) -> 'B4لا توجد مقاعد متاحة'
2026-03-08 00:31:50,920 | automation           | INFO     | Scanned (19, 192) -> 'C6لا توجد مقاعد متاحة'
2026-03-08 00:31:51,279 | automation           | INFO     | Scanned (58, 107) -> 'C7لا توجد مقاعد متاحة'
2026-03-08 00:31:51,980 | automation           | INFO     | Scanned (19, 149) -> 'C7لا توجد مقاعد متاحة'
2026-03-08 00:31:52,710 | automation           | INFO     | Scanned (58, 64) -> 'C7لا توجد مقاعد متاحة'
2026-03-08 00:31:54,481 | automation           | WARNING  | Section D9 not found in canvas scan
2026-03-08 00:31:54,482 | booking              | WARNING  | Booking attempt 3 failed: لم أتمكن من النقر على القسم D9
2026-03-08 00:31:54,482 | booking              | INFO     | Retry 3/3 - waiting 4.0s...
2026-03-08 00:31:58,495 | automation           | INFO     | Navigating to: https://webook.com/ar/events/rsl-al-ettifaq-vs-al-riyadh-123554/book
2026-03-08 00:32:02,786 | automation           | INFO     | Selecting team: الرياض
2026-03-08 00:32:04,849 | automation           | INFO     | Selected team: الرياض
2026-03-08 00:32:04,880 | automation           | INFO     | Waiting for seat map to load...
2026-03-08 00:32:13,763 | automation           | INFO     | Found SeatCloud frame: https://chart.seatcloud.com/v1.0/index.html
2026-03-08 00:32:18,793 | automation           | INFO     | Canvas ready: 974x853
2026-03-08 00:32:18,793 | automation           | INFO     | Searching for section: D9
2026-03-08 00:32:18,793 | automation           | INFO     | Scanning canvas 974x853 with grid 25x20 for section D9...
2026-03-08 00:32:34,317 | automation           | WARNING  | Section D9 not found in canvas scan
2026-03-08 00:32:34,317 | booking              | WARNING  | Booking attempt 4 failed: لم أتمكن من النقر على القسم D9
2026-03-08 00:32:34,408 | monitor              | WARNING  | Booking FAILURE: MAX_RETRIES (total failures: 1)
2026-03-08 00:32:34,597 | aiogram.event        | INFO     | Update id=648318796 is handled. Duration 396328 ms by bot id=8785687069
2026-03-08 00:34:30,191 | aiogram.event        | INFO     | Update id=648318797 is not handled. Duration 2 ms by bot id=8785687069
2026-03-08 00:42:22,743 | aiogram.dispatcher   | INFO     | Polling stopped
2026-03-08 00:42:22,743 | bot                  | INFO     | Shutting down...
2026-03-08 00:42:22,744 | browser              | INFO     | Shutting down browser pool...
2026-03-08 00:42:22,903 | aiogram.dispatcher   | INFO     | Polling stopped for bot @Tzkartybook_bot id=8785687069 - 'Tzaker'
2026-03-08 00:42:23,165 | bot                  | INFO     | Bot stopped by user
2026-03-08 00:45:08,717 | root                 | INFO     | Logging initialized [level=INFO]
2026-03-08 00:45:09,019 | bot                  | INFO     | Starting bot polling...
2026-03-08 00:45:09,020 | bot                  | INFO     | ══════════════════════════════════════════════════
2026-03-08 00:45:09,021 | bot                  | INFO     |   🎫 Webook Pro Bot Starting...
2026-03-08 00:45:09,022 | bot                  | INFO     | ══════════════════════════════════════════════════
2026-03-08 00:45:09,025 | bot                  | INFO     | Database initialized at c:\Users\yussef makhlouf\Downloads\Ticket-Booker-Bot\Ticket-Booker-Bot\data/webook_pro.db
2026-03-08 00:45:09,025 | browser              | INFO     | Initializing browser pool (max=5)...
2026-03-08 00:45:18,050 | browser              | INFO     | Browser pool ready: 2 pre-warmed, 5 max
2026-03-08 00:45:18,050 | bot                  | INFO     | Bot startup complete!
2026-03-08 00:45:18,050 | aiogram.dispatcher   | INFO     | Start polling
2026-03-08 00:45:18,278 | aiogram.dispatcher   | INFO     | Run polling for bot @Tzkartybook_bot id=8785687069 - 'Tzaker'
2026-03-08 00:45:53,789 | root                 | INFO     | Logging initialized [level=INFO]
2026-03-08 00:45:54,025 | bot                  | INFO     | Starting bot polling...
2026-03-08 00:45:54,025 | bot                  | INFO     | ══════════════════════════════════════════════════
2026-03-08 00:45:54,025 | bot                  | INFO     |   🎫 Webook Pro Bot Starting...
2026-03-08 00:45:54,026 | bot                  | INFO     | ══════════════════════════════════════════════════
2026-03-08 00:45:54,029 | bot                  | INFO     | Database initialized at C:\Users\yussef makhlouf\Downloads\Ticket-Booker-Bot\Ticket-Booker-Bot\data/webook_pro.db
2026-03-08 00:45:54,030 | browser              | INFO     | Initializing browser pool (max=5)...
2026-03-08 00:45:54,753 | browser              | INFO     | Browser pool ready: 2 pre-warmed, 5 max
2026-03-08 00:45:54,753 | bot                  | INFO     | Bot startup complete!
2026-03-08 00:45:54,753 | aiogram.dispatcher   | INFO     | Start polling
2026-03-08 00:45:54,985 | aiogram.dispatcher   | INFO     | Run polling for bot @Tzkartybook_bot id=8785687069 - 'Tzaker'
2026-03-08 00:45:55,054 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:45:55,054 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:45:59,164 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:45:59,164 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:46:00,634 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:00,635 | aiogram.dispatcher   | WARNING  | Sleep for 1.260061 seconds and try again... (tryings = 1, bot id = 8785687069)
2026-03-08 00:46:02,379 | aiogram.dispatcher   | INFO     | Connection established (tryings = 2, bot id = 8785687069)
2026-03-08 00:46:02,626 | aiogram.event        | INFO     | Update id=648318798 is handled. Duration 245 ms by bot id=8785687069
2026-03-08 00:46:04,968 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:04,968 | aiogram.dispatcher   | WARNING  | Sleep for 1.103405 seconds and try again... (tryings = 1, bot id = 8785687069)
2026-03-08 00:46:06,145 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:06,145 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:46:09,068 | aiogram.dispatcher   | INFO     | Connection established (tryings = 1, bot id = 8785687069)
2026-03-08 00:46:09,210 | automation           | INFO     | Navigating to: https://webook.com/ar/events/rsl-al-ettifaq-vs-al-riyadh-123554
2026-03-08 00:46:10,219 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:10,220 | aiogram.dispatcher   | WARNING  | Sleep for 1.292179 seconds and try again... (tryings = 2, bot id = 8785687069)
2026-03-08 00:46:11,586 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:11,586 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:46:15,659 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:15,659 | aiogram.dispatcher   | WARNING  | Sleep for 1.764467 seconds and try again... (tryings = 3, bot id = 8785687069)
2026-03-08 00:46:17,506 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:17,507 | aiogram.dispatcher   | WARNING  | Sleep for 1.502548 seconds and try again... (tryings = 1, bot id = 8785687069)
2026-03-08 00:46:17,641 | automation           | INFO     | Dismissed popup: button:has-text("قبول الكل")
2026-03-08 00:46:18,658 | automation           | INFO     | Using cached event data for 123554
2026-03-08 00:46:18,690 | booking              | INFO     | Booking prep done in 9.48s: event='دوري روشن ٢٥/٢٦ - الاتفاق ضد الرياض', logged_in=False
2026-03-08 00:46:18,949 | aiogram.event        | INFO     | Update id=648318799 is handled. Duration 9879 ms by bot id=8785687069
2026-03-08 00:46:20,248 | aiogram.dispatcher   | INFO     | Connection established (tryings = 2, bot id = 8785687069)
2026-03-08 00:46:20,428 | aiogram.event        | INFO     | Update id=648318800 is handled. Duration 178 ms by bot id=8785687069
2026-03-08 00:46:22,117 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:22,117 | aiogram.dispatcher   | WARNING  | Sleep for 2.301798 seconds and try again... (tryings = 4, bot id = 8785687069)
2026-03-08 00:46:24,495 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:24,495 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:46:28,567 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:28,568 | aiogram.dispatcher   | WARNING  | Sleep for 2.988869 seconds and try again... (tryings = 5, bot id = 8785687069)
2026-03-08 00:46:30,204 | aiogram.dispatcher   | INFO     | Connection established (tryings = 1, bot id = 8785687069)
2026-03-08 00:46:30,308 | aiogram.event        | INFO     | Update id=648318801 is handled. Duration 102 ms by bot id=8785687069
2026-03-08 00:46:31,636 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:31,637 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:46:34,626 | aiogram.dispatcher   | INFO     | Connection established (tryings = 1, bot id = 8785687069)
2026-03-08 00:46:34,809 | automation           | INFO     | Attempting login for yusse***...
2026-03-08 00:46:35,714 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:35,715 | aiogram.dispatcher   | WARNING  | Sleep for 3.824540 seconds and try again... (tryings = 6, bot id = 8785687069)
2026-03-08 00:46:39,612 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:39,613 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:46:43,687 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:43,687 | aiogram.dispatcher   | WARNING  | Sleep for 4.823316 seconds and try again... (tryings = 7, bot id = 8785687069)
2026-03-08 00:46:48,580 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:48,580 | aiogram.dispatcher   | WARNING  | Sleep for 1.304967 seconds and try again... (tryings = 1, bot id = 8785687069)
2026-03-08 00:46:50,421 | automation           | INFO     | Login submitted, waiting for redirect...
2026-03-08 00:46:52,959 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:52,960 | aiogram.dispatcher   | WARNING  | Sleep for 5.093896 seconds and try again... (tryings = 8, bot id = 8785687069)
2026-03-08 00:46:53,297 | automation           | INFO     | Login successful - redirected to: https://webook.com/ar
2026-03-08 00:46:53,542 | aiogram.event        | INFO     | Update id=648318802 is handled. Duration 18914 ms by bot id=8785687069
2026-03-08 00:46:55,995 | aiogram.dispatcher   | INFO     | Connection established (tryings = 2, bot id = 8785687069)
2026-03-08 00:46:56,108 | aiogram.event        | INFO     | Update id=648318803 is handled. Duration 112 ms by bot id=8785687069
2026-03-08 00:46:57,568 | automation           | INFO     | Navigating to: https://webook.com/ar/events/rsl-al-ettifaq-vs-al-riyadh-123554/book
2026-03-08 00:46:58,134 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:46:58,134 | aiogram.dispatcher   | WARNING  | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8785687069)
2026-03-08 00:47:02,216 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:02,217 | aiogram.dispatcher   | WARNING  | Sleep for 5.045105 seconds and try again... (tryings = 9, bot id = 8785687069)
2026-03-08 00:47:02,462 | automation           | INFO     | Waiting for seat map to load...
2026-03-08 00:47:07,343 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:07,344 | aiogram.dispatcher   | WARNING  | Sleep for 1.178570 seconds and try again... (tryings = 1, bot id = 8785687069)
2026-03-08 00:47:07,603 | automation           | INFO     | Found SeatCloud frame: https://chart.seatcloud.com/v1.0/index.html
2026-03-08 00:47:11,617 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:11,617 | aiogram.dispatcher   | WARNING  | Sleep for 5.035241 seconds and try again... (tryings = 10, bot id = 8785687069)
2026-03-08 00:47:12,651 | automation           | INFO     | Canvas ready: 974x853
2026-03-08 00:47:13,050 | automation           | INFO     | SeatCloud screenshot saved: screenshots/seatmap_691194750_1772923632.png
2026-03-08 00:47:13,051 | automation           | INFO     | Scanning all sections with availability on 974x853 canvas...
2026-03-08 00:47:16,740 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:16,740 | aiogram.dispatcher   | WARNING  | Sleep for 1.637306 seconds and try again... (tryings = 2, bot id = 8785687069)
2026-03-08 00:47:21,464 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:21,465 | aiogram.dispatcher   | WARNING  | Sleep for 4.994889 seconds and try again... (tryings = 11, bot id = 8785687069)
2026-03-08 00:47:26,533 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:26,534 | aiogram.dispatcher   | WARNING  | Sleep for 2.187869 seconds and try again... (tryings = 3, bot id = 8785687069)
2026-03-08 00:47:31,802 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:31,802 | aiogram.dispatcher   | WARNING  | Sleep for 4.905578 seconds and try again... (tryings = 12, bot id = 8785687069)
2026-03-08 00:47:36,784 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:36,785 | aiogram.dispatcher   | WARNING  | Sleep for 2.854417 seconds and try again... (tryings = 4, bot id = 8785687069)
2026-03-08 00:47:42,749 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:42,749 | aiogram.dispatcher   | WARNING  | Sleep for 5.103007 seconds and try again... (tryings = 13, bot id = 8785687069)
2026-03-08 00:47:47,937 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:47,937 | aiogram.dispatcher   | WARNING  | Sleep for 3.788964 seconds and try again... (tryings = 5, bot id = 8785687069)
2026-03-08 00:47:51,826 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:51,827 | aiogram.dispatcher   | WARNING  | Sleep for 5.085850 seconds and try again... (tryings = 14, bot id = 8785687069)
2026-03-08 00:47:56,985 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:47:56,985 | aiogram.dispatcher   | WARNING  | Sleep for 4.877784 seconds and try again... (tryings = 6, bot id = 8785687069)
2026-03-08 00:48:01,939 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:48:01,940 | aiogram.dispatcher   | WARNING  | Sleep for 5.099914 seconds and try again... (tryings = 15, bot id = 8785687069)
2026-03-08 00:48:07,111 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:48:07,112 | aiogram.dispatcher   | WARNING  | Sleep for 5.029479 seconds and try again... (tryings = 7, bot id = 8785687069)
2026-03-08 00:48:12,284 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:48:12,285 | aiogram.dispatcher   | WARNING  | Sleep for 5.033534 seconds and try again... (tryings = 16, bot id = 8785687069)
2026-03-08 00:48:17,398 | aiogram.dispatcher   | ERROR    | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-08 00:48:17,398 | aiogram.dispatcher   | WARNING  | Sleep for 5.015723 seconds and try again... (tryings = 8, bot id = 8785687069)
